Date,CR Below WG Flow,FR Above Con,CR Below Lake Granby Flow,CR Near Lake Granby Flow,WC Below Res Flow,AssumedFraserFlow,difference
2024-09-07T00:00:00Z,154,NA,66,70.5,5.36,78.14,NA
2024-09-08T00:00:00Z,149,NA,66,70.4,5.99,72.61,NA
2024-09-09T00:00:00Z,149,NA,66,70.5,5.85,72.65,NA
2024-09-10T00:00:00Z,146,NA,66,70.7,5.68,69.62,NA
2024-09-11T00:00:00Z,141,NA,66,70.4,6.23,64.36999999999999,NA
2024-09-12T00:00:00Z,143,NA,66,70.2,5.7,67.1,NA
2024-09-13T00:00:00Z,137,NA,67.2,70.7,5.25,61.05,NA
2024-09-14T00:00:00Z,134,NA,67.2,70.5,5.39,58.11,NA
2024-09-15T00:00:00Z,133,NA,67.2,70.6,5.23,57.17,NA
2024-09-16T00:00:00Z,132,NA,67.2,70.9,5.21,55.89,NA
2024-09-17T00:00:00Z,128,NA,67.2,70.4,5.22,52.379999999999995,NA
2024-09-18T00:00:00Z,129,NA,67.2,70.4,5.22,53.379999999999995,NA
2024-09-19T00:00:00Z,127,NA,66.8,70.2,5.32,51.47999999999999,NA
2024-09-20T00:00:00Z,128,NA,67.1,70.9,5.36,51.739999999999995,NA
2024-09-21T00:00:00Z,122,NA,59.1,63.3,5.47,53.230000000000004,NA
2024-09-22T00:00:00Z,121,NA,58.2,62.4,5.47,53.129999999999995,NA
2024-09-23T00:00:00Z,126,NA,62.2,62.6,5.47,57.92999999999999,NA
2024-09-24T00:00:00Z,129,NA,64.3,61.9,5.29,61.81,NA
2024-09-25T00:00:00Z,124,NA,64.7,60.8,5.21,57.99000000000001,NA
2024-09-26T00:00:00Z,120,NA,64.7,60.7,5.21,54.09,NA
2024-09-27T00:00:00Z,118,NA,64.7,60.8,5.21,51.99000000000001,NA
2024-09-28T00:00:00Z,118,NA,64.7,60.9,5.21,51.89,NA
2024-09-29T00:00:00Z,119,NA,64.8,61.1,5.21,52.69,NA
2024-09-30T00:00:00Z,119,NA,61.3,60.8,5.21,52.99000000000001,NA
2024-10-01T00:00:00Z,88.4,NA,21.4,NA,5.21,NA,NA
2024-10-02T00:00:00Z,81.1,NA,21.9,NA,5.27,NA,NA
2024-10-03T00:00:00Z,83.3,NA,22,NA,5.35,NA,NA
2024-10-04T00:00:00Z,83,NA,21.3,NA,5.44,NA,NA
2024-10-05T00:00:00Z,80.1,NA,20.8,NA,5.41,NA,NA
2024-10-06T00:00:00Z,79.5,NA,20.8,NA,5.36,NA,NA
2024-10-07T00:00:00Z,81.4,NA,20.8,NA,5.44,NA,NA
2024-10-08T00:00:00Z,82.5,NA,21,NA,5.46,NA,NA
2024-10-09T00:00:00Z,83.4,NA,20.6,NA,5.47,NA,NA
2024-10-10T00:00:00Z,85.3,NA,20.8,NA,5.47,NA,NA
2024-10-11T00:00:00Z,84,NA,20.8,NA,5.47,NA,NA
2024-10-12T00:00:00Z,84.3,NA,20.8,NA,5.47,NA,NA
2024-10-13T00:00:00Z,84.8,NA,20.8,NA,5.52,NA,NA
2024-10-14T00:00:00Z,87.1,NA,20.8,NA,5.59,NA,NA
2024-10-15T00:00:00Z,89.6,NA,20.8,NA,5.62,NA,NA
2024-10-16T00:00:00Z,89.5,NA,20.8,NA,5.87,NA,NA
2024-10-17T00:00:00Z,93.5,NA,20.8,NA,5.57,NA,NA
2024-10-18T00:00:00Z,98.6,NA,20.9,NA,6.88,NA,NA
2024-10-19T00:00:00Z,98.8,NA,20.9,NA,7.22,NA,NA
2024-10-20T00:00:00Z,96.9,NA,20.8,NA,7.13,NA,NA
2024-10-21T00:00:00Z,110,NA,20.8,NA,7.12,NA,NA
2024-10-22T00:00:00Z,113,NA,20.7,NA,7.11,NA,NA
2024-10-23T00:00:00Z,112,NA,20.8,NA,7.09,NA,NA
2024-10-24T00:00:00Z,106,NA,20.8,NA,7.07,NA,NA
2024-10-25T00:00:00Z,102,NA,20.8,NA,7.09,NA,NA
2024-10-26T00:00:00Z,102,NA,20.8,NA,7.11,NA,NA
2024-10-27T00:00:00Z,99.2,NA,20.8,NA,7.11,NA,NA
2024-10-28T00:00:00Z,99.6,NA,20.8,NA,7.2,NA,NA
2024-10-29T00:00:00Z,106,NA,20.8,NA,7.23,NA,NA
2024-10-30T00:00:00Z,109,NA,20.4,NA,7.3,NA,NA
2024-10-31T00:00:00Z,103,NA,20.8,NA,7.4,NA,NA
2024-11-01T00:00:00Z,101,NA,21,NA,7.4,NA,NA
2024-11-02T00:00:00Z,102,NA,21.1,NA,7.4,NA,NA
2024-11-03T00:00:00Z,107,NA,21.2,NA,7.4,NA,NA
2024-11-04T00:00:00Z,109,NA,21,NA,7.4,NA,NA
2024-11-05T00:00:00Z,106,NA,20.9,NA,7.41,NA,NA
2024-11-06T00:00:00Z,108,NA,20.8,NA,7.44,NA,NA
2024-11-07T00:00:00Z,101,NA,20.8,NA,7.4,NA,NA
2024-11-08T00:00:00Z,114,NA,20.8,NA,7.21,NA,NA
2024-11-09T00:00:00Z,113,NA,20.8,NA,7.1,NA,NA
2024-11-10T00:00:00Z,91.2,NA,20.8,NA,7.4,NA,NA
2024-11-11T00:00:00Z,87.7,NA,20.8,NA,7.4,NA,NA
2024-11-12T00:00:00Z,88.4,NA,20.8,NA,7.4,NA,NA
2024-11-13T00:00:00Z,88.9,NA,20.7,NA,7.4,NA,NA
2024-11-14T00:00:00Z,94,NA,20.8,NA,7.4,NA,NA
2024-11-15T00:00:00Z,95.2,NA,20.8,NA,7.4,NA,NA
2024-11-16T00:00:00Z,98.8,NA,20.7,NA,7.4,NA,NA
2024-11-17T00:00:00Z,89.3,NA,20.7,NA,7.4,NA,NA
2024-11-18T00:00:00Z,87.9,NA,20.7,NA,7.4,NA,NA
2024-11-19T00:00:00Z,91.8,NA,20.6,NA,7.39,NA,NA
2024-11-20T00:00:00Z,98.4,NA,20.8,NA,7.28,NA,NA
2024-11-21T00:00:00Z,100,NA,20.5,NA,7.39,NA,NA
2024-11-22T00:00:00Z,126,NA,20.6,NA,7.4,NA,NA
2024-11-23T00:00:00Z,118,NA,20.8,NA,7.27,NA,NA
2024-11-24T00:00:00Z,105,NA,20.8,NA,7.08,NA,NA
2024-11-25T00:00:00Z,96.5,NA,20.8,NA,7.18,NA,NA
2024-11-26T00:00:00Z,125,NA,20.8,NA,7.4,NA,NA
2024-11-27T00:00:00Z,120,NA,20.8,NA,7.4,NA,NA
2024-11-28T00:00:00Z,99.8,NA,20.8,NA,7.4,NA,NA
2024-11-29T00:00:00Z,98.4,NA,20.5,NA,7.4,NA,NA
2024-11-30T00:00:00Z,99.6,NA,20.6,NA,7.4,NA,NA
2024-12-01T00:00:00Z,98.5,NA,20.8,NA,7.4,NA,NA
2024-12-02T00:00:00Z,97.5,NA,20.8,NA,7.4,NA,NA
2024-12-03T00:00:00Z,96.6,NA,20.8,NA,7.4,NA,NA
2024-12-04T00:00:00Z,96.1,NA,20.8,NA,7.4,NA,NA
2024-12-05T00:00:00Z,95.5,NA,20.8,NA,7.06,NA,NA
2024-12-06T00:00:00Z,95,NA,20.8,NA,7.11,NA,NA
2024-12-07T00:00:00Z,94.6,NA,20.8,NA,7.11,NA,NA
2024-12-08T00:00:00Z,94.1,NA,20.8,NA,7.11,NA,NA
2024-12-09T00:00:00Z,93.6,NA,20.8,NA,7.11,NA,NA
2024-12-10T00:00:00Z,93.2,NA,20.8,NA,7.11,NA,NA
2024-12-11T00:00:00Z,92.9,NA,20.8,NA,7.11,NA,NA
2024-12-12T00:00:00Z,92.5,NA,20.8,NA,7.11,NA,NA
2024-12-13T00:00:00Z,92,NA,20.8,NA,7.11,NA,NA
2024-12-14T00:00:00Z,91.4,NA,20.8,NA,7.11,NA,NA
2024-12-15T00:00:00Z,90.4,NA,20.8,NA,7.13,NA,NA
2024-12-16T00:00:00Z,89.7,NA,21.6,NA,7.11,NA,NA
2024-12-17T00:00:00Z,89.1,NA,23.1,NA,7.18,NA,NA
2024-12-18T00:00:00Z,88.3,NA,22.1,NA,7.13,NA,NA
2024-12-19T00:00:00Z,87.7,NA,21.3,NA,7.2,NA,NA
2024-12-20T00:00:00Z,87.2,NA,21.3,NA,7.23,NA,NA
2024-12-21T00:00:00Z,86.7,NA,21.3,NA,7.29,NA,NA
2024-12-22T00:00:00Z,86.3,NA,21.3,NA,7.32,NA,NA
2024-12-23T00:00:00Z,85.6,NA,21.3,NA,7.4,NA,NA
2024-12-24T00:00:00Z,85,NA,21.3,NA,7.4,NA,NA
2024-12-25T00:00:00Z,84.3,NA,21.3,NA,7.4,NA,NA
2024-12-26T00:00:00Z,83.8,NA,21.3,NA,7.4,NA,NA
2024-12-27T00:00:00Z,83.2,NA,21.3,NA,7.4,NA,NA
2024-12-28T00:00:00Z,82.6,NA,21.3,NA,7.54,NA,NA
2024-12-29T00:00:00Z,82.2,NA,21.3,NA,7.47,NA,NA
2024-12-30T00:00:00Z,82,NA,21.3,NA,7.11,NA,NA
2024-12-31T00:00:00Z,81.9,NA,21.3,NA,7.13,NA,NA
2025-01-01T00:00:00Z,81.6,NA,21.3,NA,7.22,NA,NA
2025-01-02T00:00:00Z,81.2,NA,21.3,NA,7.4,NA,NA
2025-01-03T00:00:00Z,80.6,NA,21.3,NA,7.4,NA,NA
2025-01-04T00:00:00Z,80.1,NA,21.3,NA,7.4,NA,NA
2025-01-05T00:00:00Z,79.7,NA,21.3,NA,7.4,NA,NA
2025-01-06T00:00:00Z,79.4,NA,21.3,NA,7.4,NA,NA
2025-01-07T00:00:00Z,79.1,NA,21.3,NA,7.4,NA,NA
2025-01-08T00:00:00Z,78.9,NA,21.3,NA,7.4,NA,NA
2025-01-09T00:00:00Z,78.7,NA,21.3,NA,7.4,NA,NA
2025-01-10T00:00:00Z,78.5,NA,21.3,NA,7.4,NA,NA
2025-01-11T00:00:00Z,78.2,NA,21.3,NA,7.4,NA,NA
2025-01-12T00:00:00Z,78,NA,21.3,NA,7.4,NA,NA
2025-01-13T00:00:00Z,78,NA,21.3,NA,7.18,NA,NA
2025-01-14T00:00:00Z,78,NA,21.3,NA,7.11,NA,NA
2025-01-15T00:00:00Z,78,NA,21.3,NA,7.13,NA,NA
2025-01-16T00:00:00Z,77.9,NA,21.3,NA,7.11,NA,NA
2025-01-17T00:00:00Z,77.7,NA,21.3,NA,7.12,NA,NA
2025-01-18T00:00:00Z,77.6,NA,21.3,NA,7.15,NA,NA
2025-01-19T00:00:00Z,77.5,NA,21.3,NA,7.11,NA,NA
2025-01-20T00:00:00Z,77.5,NA,21.3,NA,7.17,NA,NA
2025-01-21T00:00:00Z,77.5,NA,21,NA,7.14,NA,NA
2025-01-22T00:00:00Z,77.5,NA,21.3,NA,7.17,NA,NA
2025-01-23T00:00:00Z,77.5,NA,21.3,NA,7.4,NA,NA
2025-01-24T00:00:00Z,77.5,NA,21.3,NA,7.35,NA,NA
2025-01-25T00:00:00Z,77.5,NA,21.3,NA,7.3,NA,NA
2025-01-26T00:00:00Z,77.4,NA,21.2,NA,7.12,NA,NA
2025-01-27T00:00:00Z,77.4,NA,21.2,NA,7.11,NA,NA
2025-01-28T00:00:00Z,77.4,NA,21.3,NA,7.13,NA,NA
2025-01-29T00:00:00Z,77.3,NA,21.3,NA,7.23,NA,NA
2025-01-30T00:00:00Z,77.2,NA,21.3,NA,7.25,NA,NA
2025-01-31T00:00:00Z,77,NA,21.3,NA,7.17,NA,NA
2025-02-01T00:00:00Z,76.8,NA,21.3,NA,7.11,NA,NA
2025-02-02T00:00:00Z,76.6,NA,21.3,NA,7.13,NA,NA
2025-02-03T00:00:00Z,76.4,NA,21.3,NA,7.11,NA,NA
2025-02-04T00:00:00Z,76.2,NA,21.3,NA,7.11,NA,NA
2025-02-05T00:00:00Z,76,NA,21.3,NA,7.17,NA,NA
2025-02-06T00:00:00Z,75.8,NA,21.3,NA,7.32,NA,NA
2025-02-07T00:00:00Z,75.6,NA,21.3,NA,7.35,NA,NA
2025-02-08T00:00:00Z,75.3,NA,21.3,NA,7.4,NA,NA
2025-02-09T00:00:00Z,75.1,NA,21.3,NA,7.4,NA,NA
2025-02-10T00:00:00Z,74.9,NA,21.3,NA,7.44,NA,NA
2025-02-11T00:00:00Z,74.7,NA,21.3,NA,7.33,NA,NA
2025-02-12T00:00:00Z,74.5,NA,21.3,NA,7.22,NA,NA
2025-02-13T00:00:00Z,74.3,NA,21.3,NA,7.35,NA,NA
2025-02-14T00:00:00Z,74.1,NA,21.3,NA,7.34,NA,NA
2025-02-15T00:00:00Z,73.9,NA,21.3,NA,7.11,NA,NA
2025-02-16T00:00:00Z,73.7,NA,21.3,NA,7.11,NA,NA
2025-02-17T00:00:00Z,73.5,NA,21.3,NA,7.12,NA,NA
2025-02-18T00:00:00Z,73.1,NA,21.3,NA,7.15,NA,NA
2025-02-19T00:00:00Z,72.8,NA,21.3,NA,7.25,NA,NA
2025-02-20T00:00:00Z,72.6,NA,20.9,NA,7.21,NA,NA
2025-02-21T00:00:00Z,72.3,NA,20.4,NA,7.11,NA,NA
2025-02-22T00:00:00Z,72.1,NA,21.1,NA,7.16,NA,NA
2025-02-23T00:00:00Z,71.9,NA,21.6,NA,7.24,NA,NA
2025-02-24T00:00:00Z,71.7,NA,22,NA,7.33,NA,NA
2025-02-25T00:00:00Z,71.5,NA,22.4,NA,7.27,NA,NA
2025-02-26T00:00:00Z,71.3,NA,22.5,NA,7.4,NA,NA
2025-02-27T00:00:00Z,71.1,NA,22.5,NA,7.39,NA,NA
2025-02-28T00:00:00Z,70.9,NA,22.5,NA,7.4,NA,NA
2025-03-01T00:00:00Z,70.7,NA,22.5,NA,7.4,NA,NA
2025-03-02T00:00:00Z,70.4,NA,22.5,NA,7.38,NA,NA
2025-03-03T00:00:00Z,70.2,NA,22.5,NA,7.4,NA,NA
2025-03-04T00:00:00Z,69.8,NA,22.4,NA,7.35,NA,NA
2025-03-05T00:00:00Z,69.5,NA,21.9,NA,7.11,NA,NA
2025-03-06T00:00:00Z,69.2,NA,22.1,NA,7.15,NA,NA
2025-03-07T00:00:00Z,68.9,NA,22.2,NA,7.11,NA,NA
2025-03-08T00:00:00Z,70.6,NA,22.1,NA,7.11,NA,NA
2025-03-09T00:00:00Z,69.3,NA,21.9,NA,7.11,NA,NA
2025-03-10T00:00:00Z,74.5,NA,21.9,NA,7.11,NA,NA
2025-03-11T00:00:00Z,73.8,NA,21.9,NA,7.11,NA,NA
2025-03-12T00:00:00Z,77.2,NA,21.9,NA,7.11,NA,NA
2025-03-13T00:00:00Z,84.6,NA,21.9,NA,6.99,NA,NA
2025-03-14T00:00:00Z,91.3,NA,21.9,NA,7.08,NA,NA
2025-03-15T00:00:00Z,89.5,NA,21.9,NA,7.11,NA,NA
2025-03-16T00:00:00Z,88.5,NA,21.9,NA,7.11,NA,NA
2025-03-17T00:00:00Z,86.3,NA,21.9,NA,7.11,NA,NA
2025-03-18T00:00:00Z,92.1,NA,21.9,NA,7.18,NA,NA
2025-03-19T00:00:00Z,86.8,NA,21.9,NA,7.2,NA,NA
2025-03-20T00:00:00Z,86.1,NA,21.9,NA,7.25,NA,NA
2025-03-21T00:00:00Z,94.6,NA,21.9,NA,7.4,NA,NA
2025-03-22T00:00:00Z,94.2,NA,21.9,NA,7.4,NA,NA
2025-03-23T00:00:00Z,95.5,NA,21.9,NA,7.33,NA,NA
2025-03-24T00:00:00Z,108,NA,21.9,NA,7.11,NA,NA
2025-03-25T00:00:00Z,143,NA,21.9,NA,7.11,NA,NA
2025-03-26T00:00:00Z,175,NA,21.9,NA,7.33,NA,NA
2025-03-27T00:00:00Z,196,NA,21.9,NA,7.18,NA,NA
2025-03-28T00:00:00Z,227,NA,21.9,NA,7.12,NA,NA
2025-03-29T00:00:00Z,265,NA,21.9,NA,7.38,NA,NA
2025-03-30T00:00:00Z,257,NA,21.9,NA,7.34,NA,NA
2025-03-31T00:00:00Z,224,NA,21.9,NA,7.19,NA,NA
2025-04-01T00:00:00Z,195,NA,21.9,NA,7.12,NA,NA
2025-04-02T00:00:00Z,161,NA,21.8,NA,7.24,NA,NA
2025-04-03T00:00:00Z,143,NA,21.9,NA,7.26,NA,NA
2025-04-04T00:00:00Z,143,NA,21.9,NA,7.21,NA,NA
2025-04-05T00:00:00Z,136,NA,21.9,NA,7.13,NA,NA
2025-04-06T00:00:00Z,142,NA,21.9,NA,7.1,NA,NA
2025-04-07T00:00:00Z,161,NA,21.8,NA,6.31,NA,NA
2025-04-08T00:00:00Z,191,NA,20.3,NA,5.17,NA,NA
2025-04-09T00:00:00Z,234,NA,20.3,NA,5.1,NA,NA
2025-04-10T00:00:00Z,257,NA,20.2,NA,5.53,NA,NA
2025-04-11T00:00:00Z,266,NA,20.3,NA,5.23,NA,NA
2025-04-12T00:00:00Z,298,NA,20.5,NA,5.03,NA,NA
2025-04-13T00:00:00Z,330,NA,20.3,NA,4.96,NA,NA
2025-04-14T00:00:00Z,331,NA,20.2,NA,4.96,NA,NA
2025-04-15T00:00:00Z,196,NA,20.2,NA,5.05,NA,NA
2025-04-16T00:00:00Z,127,NA,20.2,NA,5.01,NA,NA
2025-04-17T00:00:00Z,139,NA,20.7,NA,5.1,NA,NA
2025-04-18T00:00:00Z,225,NA,20.3,NA,4.96,NA,NA
2025-04-19T00:00:00Z,275,NA,20.2,NA,4.96,NA,NA
2025-04-20T00:00:00Z,275,NA,20.2,NA,4.96,NA,NA
2025-04-21T00:00:00Z,228,NA,20.2,NA,4.96,NA,NA
2025-04-22T00:00:00Z,240,NA,20.2,NA,4.95,NA,NA
2025-04-23T00:00:00Z,242,NA,20.2,NA,4.95,NA,NA
2025-04-24T00:00:00Z,240,NA,20.2,NA,4.95,NA,NA
2025-04-25T00:00:00Z,247,NA,20.2,NA,4.96,NA,NA
2025-04-26T00:00:00Z,275,NA,20.2,NA,4.96,NA,NA
2025-04-27T00:00:00Z,298,NA,20.2,NA,4.96,NA,NA
2025-04-28T00:00:00Z,325,NA,20.2,NA,4.96,NA,NA
2025-04-29T00:00:00Z,286,NA,20.2,NA,4.96,NA,NA
2025-04-30T00:00:00Z,272,NA,26.5,NA,4.96,NA,NA
2025-05-01T00:00:00Z,328,NA,81.2,78.7,5.46,243.84,NA
2025-05-02T00:00:00Z,320,NA,78.1,76.1,7.16,236.74,NA
2025-05-03T00:00:00Z,312,NA,79.5,76.8,7.11,228.09,NA
2025-05-04T00:00:00Z,339,NA,79.6,76.8,7.11,255.09,NA
2025-05-05T00:00:00Z,352,NA,78.9,76.3,7.11,268.59000000000003,NA
2025-05-06T00:00:00Z,374,NA,78,75.8,7.11,291.09000000000003,NA
2025-05-07T00:00:00Z,391,NA,78,76.8,7.11,307.09000000000003,NA
2025-05-08T00:00:00Z,286,NA,78,75.7,7.11,203.19,NA
2025-05-09T00:00:00Z,160,NA,78,75.6,7.1,77.30000000000001,NA
2025-05-10T00:00:00Z,154,NA,78.7,75.8,7.23,70.97,NA
2025-05-11T00:00:00Z,169,NA,79.4,76.4,7.34,85.25999999999999,NA
2025-05-12T00:00:00Z,176,NA,79.4,76.6,7.3,92.10000000000001,NA
2025-05-13T00:00:00Z,139,NA,79.4,76.1,7.28,55.620000000000005,NA
2025-05-14T00:00:00Z,145,NA,78.4,76.6,7.33,61.07000000000001,NA
2025-05-15T00:00:00Z,150,NA,78,77.8,7.34,64.86,NA
2025-05-16T00:00:00Z,160,NA,78,78.3,7.35,74.35000000000001,NA
2025-05-17T00:00:00Z,118,NA,78,77.1,7.32,33.58000000000001,NA
2025-05-18T00:00:00Z,146,NA,78,77.2,7.33,61.47,NA
2025-05-19T00:00:00Z,106,NA,78,76.8,7.34,21.86,NA
2025-05-20T00:00:00Z,152,NA,80.4,75.3,7.4,69.3,NA
2025-05-21T00:00:00Z,126,NA,87.4,76.7,7.4,41.89999999999999,NA
2025-05-22T00:00:00Z,108,NA,94.6,77,7.4,23.599999999999994,NA
2025-05-23T00:00:00Z,116,NA,100,78.5,7.4,30.099999999999994,NA
2025-05-24T00:00:00Z,116,NA,99.5,77.5,7.4,31.099999999999994,NA
2025-05-25T00:00:00Z,115,NA,101,78.3,7.41,29.290000000000006,NA
2025-05-26T00:00:00Z,125,NA,101,79.2,7.4,38.39999999999999,NA
2025-05-27T00:00:00Z,128,NA,102,76.4,7.4,44.19999999999999,NA
2025-05-28T00:00:00Z,147,NA,102,76.3,7.4,63.3,NA
2025-05-29T00:00:00Z,151,NA,102,76.7,7.4,66.89999999999999,NA
2025-05-30T00:00:00Z,155,NA,101,79.7,7.4,67.89999999999999,NA
2025-05-31T00:00:00Z,152,NA,97.4,78.7,7.4,65.89999999999999,NA
2025-06-01T00:00:00Z,201,NA,96.3,78.5,7.4,115.1,NA
2025-06-02T00:00:00Z,205,NA,95,78,7.4,119.6,NA
2025-06-03T00:00:00Z,193,NA,94.9,77.3,7.4,108.3,NA
2025-06-04T00:00:00Z,200,NA,95.2,77.5,7.4,115.1,NA
2025-06-05T00:00:00Z,302,NA,96,80,7.4,214.6,NA
2025-06-06T00:00:00Z,290,NA,91.1,82.8,7.22,199.98000000000002,NA
2025-06-07T00:00:00Z,306,NA,89.1,77.8,7.29,220.91,NA
2025-06-08T00:00:00Z,223,NA,92.7,78.5,7.39,137.11,NA
2025-06-09T00:00:00Z,256,NA,94.7,78.8,7.26,169.94,NA
2025-06-10T00:00:00Z,278,NA,94.7,77.2,7.11,193.69,NA
2025-06-11T00:00:00Z,302,NA,94.7,76.9,7.11,217.99,NA
2025-06-12T00:00:00Z,379,NA,94.8,77,7.31,294.69,NA
2025-06-13T00:00:00Z,416,NA,94.9,76.4,7.4,332.2,NA
2025-06-14T00:00:00Z,345,NA,96.1,75.4,7.4,262.2,NA
2025-06-15T00:00:00Z,306,NA,99.1,76,7.4,222.6,NA
2025-06-16T00:00:00Z,262,NA,100,75.8,7.48,178.72,NA
2025-06-17T00:00:00Z,188,NA,103,77.8,7.4,102.8,NA
2025-06-18T00:00:00Z,168,NA,103,77.4,7.4,83.19999999999999,NA
2025-06-19T00:00:00Z,177,NA,103,76.9,7.4,92.69999999999999,NA
2025-06-20T00:00:00Z,156,NA,103,77.1,8.98,69.92,NA
2025-06-21T00:00:00Z,566,NA,103,77.1,10.2,478.7,NA
2025-06-22T00:00:00Z,534,NA,103,76.3,9.06,448.64,NA
2025-06-23T00:00:00Z,560,NA,104,76.2,12,471.8,NA
2025-06-24T00:00:00Z,547,NA,103,76.3,12.8,457.9,NA
2025-06-25T00:00:00Z,525,NA,103,75.7,12.7,436.6,NA
2025-06-26T00:00:00Z,485,NA,103,75.7,12.9,396.4,NA
2025-06-27T00:00:00Z,421,NA,103,75.6,13,332.4,NA
2025-06-28T00:00:00Z,389,NA,104,76.3,13,299.7,NA
2025-06-29T00:00:00Z,355,NA,104,76.7,13,265.3,NA
2025-06-30T00:00:00Z,337,NA,105,76.5,13,247.5,NA
2025-07-01T00:00:00Z,329,NA,105,76.8,13.6,238.60000000000002,NA
2025-07-02T00:00:00Z,307,NA,105,76.8,13.2,217,NA
2025-07-03T00:00:00Z,293,NA,105,76.8,13.1,203.10000000000002,NA
2025-07-04T00:00:00Z,325,NA,108,79.9,13.2,231.89999999999998,NA
2025-07-05T00:00:00Z,344,NA,135,107,13.2,223.8,NA
2025-07-06T00:00:00Z,317,NA,135,107,13.1,196.9,NA
2025-07-07T00:00:00Z,300,NA,134,106,13,181,NA
2025-07-08T00:00:00Z,267,NA,135,105,13,149,NA
2025-07-09T00:00:00Z,252,NA,136,107,13,132,NA
2025-07-10T00:00:00Z,265,NA,126,107,12.8,145.2,NA
2025-07-11T00:00:00Z,243,NA,113,106,12.8,124.2,NA
2025-07-12T00:00:00Z,205,NA,82.5,77.9,13,114.1,NA
2025-07-13T00:00:00Z,200,NA,82.3,77.2,13,109.8,NA
2025-07-14T00:00:00Z,194,NA,82.3,77,13,104,NA
2025-07-15T00:00:00Z,183,NA,82.3,76.8,13,93.2,NA
2025-07-16T00:00:00Z,181,NA,82.3,76.8,13,91.2,NA
2025-07-17T00:00:00Z,189,NA,82.3,76.9,13,99.1,NA
2025-07-18T00:00:00Z,178,NA,82.3,76.8,13,88.2,NA
2025-07-19T00:00:00Z,177,NA,82.3,76.9,13,87.1,NA
2025-07-20T00:00:00Z,174,NA,82.3,76.7,13,84.3,NA
2025-07-21T00:00:00Z,174,NA,82.3,76.8,13,84.2,NA
2025-07-22T00:00:00Z,182,NA,82.3,77.2,13,91.8,NA
2025-07-23T00:00:00Z,177,NA,82.3,76.9,13,87.1,NA
2025-07-24T00:00:00Z,173,NA,82.3,77.5,13,82.5,NA
2025-07-25T00:00:00Z,177,NA,82.3,78,13,86,NA
2025-07-26T00:00:00Z,176,NA,81.3,77.3,13,85.7,NA
2025-07-27T00:00:00Z,171,NA,80.9,76.8,13,81.2,NA
2025-07-28T00:00:00Z,164,NA,80.9,76.8,13,74.2,NA
2025-07-29T00:00:00Z,166,NA,80.9,76.8,13.1,76.10000000000001,NA
2025-07-30T00:00:00Z,165,NA,80.9,76.8,13.1,75.10000000000001,NA
2025-07-31T00:00:00Z,167,NA,83.4,79.5,13,74.5,NA
2025-08-01T00:00:00Z,167,NA,80.9,76.9,13,77.1,NA
2025-08-02T00:00:00Z,170,NA,81.2,77.7,13,79.3,NA
2025-08-03T00:00:00Z,170,NA,80.9,77,13.1,79.9,NA
2025-08-04T00:00:00Z,162,NA,80.9,76.8,13.1,72.10000000000001,NA
2025-08-05T00:00:00Z,161,NA,81.8,76.7,13.2,71.1,NA
2025-08-06T00:00:00Z,161,NA,83.8,77.4,13.2,70.39999999999999,NA
2025-08-07T00:00:00Z,157,NA,82.6,77.1,13.3,66.60000000000001,NA
2025-08-08T00:00:00Z,151,NA,82.4,76.8,13.3,60.900000000000006,NA
2025-08-09T00:00:00Z,151,NA,82.4,76.8,13.1,61.10000000000001,NA
2025-08-10T00:00:00Z,156,NA,82.3,76.8,13.1,66.10000000000001,NA
2025-08-11T00:00:00Z,154,NA,82.3,76.8,13.2,64,NA
2025-08-12T00:00:00Z,152,NA,82.3,76.8,13.3,61.900000000000006,NA
2025-08-13T00:00:00Z,152,NA,82.3,76.8,12.6,62.60000000000001,NA
2025-08-14T00:00:00Z,152,NA,82.7,76.7,11.7,63.599999999999994,NA
2025-08-15T00:00:00Z,154,NA,83.1,77.3,11.2,65.5,NA
2025-08-16T00:00:00Z,154,NA,82.4,77.1,10.4,66.5,NA
2025-08-17T00:00:00Z,157,NA,82.6,78.1,10.2,68.7,NA
2025-08-18T00:00:00Z,154,NA,82.7,77.3,10.2,66.5,NA
2025-08-19T00:00:00Z,150,NA,83.8,78.5,10.3,61.2,NA
2025-08-20T00:00:00Z,148,NA,83.8,78.3,10.4,59.3,NA
2025-08-21T00:00:00Z,143,NA,83.8,78.2,10.5,54.3,NA
2025-08-22T00:00:00Z,143,NA,83.8,79.4,10.5,53.099999999999994,NA
2025-08-23T00:00:00Z,149,NA,83.1,78.5,10.5,60,NA
2025-08-24T00:00:00Z,155,NA,82.3,77.8,12.2,65,NA
2025-08-25T00:00:00Z,160,NA,88.5,79.5,13,67.5,NA
2025-08-26T00:00:00Z,157,NA,91.5,78.2,13,65.8,NA
2025-08-27T00:00:00Z,176,NA,95.2,80.8,12.8,82.4,NA
2025-08-28T00:00:00Z,176,NA,93.8,79.5,14.1,82.4,NA
2025-08-29T00:00:00Z,169,NA,98.5,84.9,11.6,72.5,NA
2025-08-30T00:00:00Z,173,NA,99.7,83.7,8.18,81.12,NA
2025-08-31T00:00:00Z,176,NA,99,82.7,7.84,85.46,NA
2025-09-01T00:00:00Z,161,NA,88.9,74,7.52,79.48,NA
2025-09-02T00:00:00Z,152,NA,88.4,72.9,7.21,71.89,NA
